1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
633	-0.919354	190.801755	0.006941	1.4
634	-1.111035	190.645956	0.024843	2.0
635	-0.366251	190.490495	0.006434	2.5
636	-0.533016	190.335373	0.012906	1.8
637	-0.910257	190.180587	0.008336	2.0
638	-0.153015	190.026136	0.000965	1.7
639	-0.453484	189.872019	0.009388	2.1
640	-0.000000	189.718235	0.000000	2.4
641	-0.863850	189.564782	0.013496	1.6
642	-0.000000	189.411661	0.000000	2.1
643	-0.905534	189.258868	0.009694	2.7
644	-0.000000	189.106404	0.000000	2.5
645	-1.345655	188.954267	0.014975	1.3
646	-0.000730	188.802456	0.000189	3.1
647	-0.882131	188.650969	0.014044	2.0
648	-0.012417	188.499807	0.001980	2.5
649	-0.069670	188.348967	0.002921	3.1
650	-1.210943	188.198448	0.043349	2.7
651	-1.336057	188.048250	0.016155	1.9
652	-1.155659	187.898371	0.023089	1.7
653	-0.000000	187.748810	0.000000	1.8
654	-0.730277	187.599566	0.015066	2.3
655	-0.493454	187.450638	0.007462	1.9
656	-0.805404	187.302025	0.008423	2.1
657	-1.043395	187.153725	0.021342	2.5
658	-0.475771	187.005739	0.006806	2.9
659	-0.850835	186.858064	0.013516	3.0
660	-0.936815	186.710699	0.016343	3.1
661	-0.000000	186.563645	0.000000	2.6
662	-1.062152	186.416898	0.009601	2.9
663	-1.184316	186.270459	0.009382	2.3
664	-1.249091	186.124326	0.017910	1.4
665	-1.092213	185.978499	0.011153	2.2
666	-0.993083	185.832976	0.048520	1.7
667	-1.331207	185.687756	0.007444	1.8
668	-1.322810	185.542838	0.012270	2.9
669	-0.000000	185.398222	0.000000	1.4
670	-0.000001	185.253906	0.000000	1.7
671	-0.097788	185.109889	0.004098	3.0
672	-1.166534	184.966170	0.014999	1.7
673	-0.321415	184.822748	0.003596	2.6
674	-0.713051	184.679623	0.010390	1.8
675	-0.000000	184.536792	0.000000	3.5
676	-0.000000	184.394256	0.000000	1.5
677	-0.763799	184.252013	0.023539	2.4
678	-0.000018	184.110062	0.000009	1.8
679	-0.656682	183.968403	0.010705	1.6
680	-1.170331	183.827034	0.016552	2.0
681	-0.059081	183.685954	0.002187	1.7
682	-0.795886	183.545163	0.007430	2.5
683	-0.081941	183.404658	0.004410	2.5
684	-0.672012	183.264441	0.010164	3.0
685	-1.358952	183.124509	0.010732	1.9
686	-0.977866	182.984861	0.014132	1.6
687	-0.044986	182.845497	0.001849	1.9
688	-0.654807	182.706416	0.013281	1.5
689	-0.420519	182.567616	0.006376	2.7
690	-1.064115	182.429098	0.005028	2.6
691	-0.000172	182.290859	0.000037	2.9
692	-0.000000	182.152899	0.000000	1.4
693	-0.322465	182.015217	0.002549	2.8
694	-0.755540	181.877813	0.008011	2.3
695	-0.818051	181.740684	0.007946	1.6
696	-0.763426	181.603832	0.003998	2.9
697	-0.693277	181.467253	0.009672	2.3
698	-0.000000	181.330948	0.000000	1.6
699	-0.574689	181.194916	0.007149	2.7
700	-0.712571	181.059155	0.012720	2.0
701	-0.000047	180.923666	0.000015	2.1
702	-1.000894	180.788446	0.005409	2.0
703	-0.777038	180.653496	0.020920	1.9
704	-0.713302	180.518814	0.009948	3.1
705	-0.832834	180.384399	0.010904	1.6
706	-0.683426	180.250251	0.002750	2.6
707	-0.319111	180.116369	0.003340	1.6
708	-1.185574	179.982752	0.011726	1.6
709	-1.031557	179.849398	0.026892	2.2
710	-1.384197	179.716308	0.025086	2.2
711	-0.733638	179.583480	0.011052	2.4
712	-0.810099	179.450913	0.011640	1.7
713	-0.910575	179.318607	0.034040	2.0
714	-0.000000	179.186561	0.000000	2.4
715	-0.943666	179.054774	0.009413	2.8
716	-0.584638	178.923245	0.007625	1.4
717	-0.062762	178.791973	0.001273	3.4
718	-1.039020	178.660958	0.016350	2.5
719	-0.525577	178.530199	0.005886	1.4
720	-0.561047	178.399694	0.009576	3.1
721	-0.727033	178.269444	0.012578	1.9
722	-0.404681	178.139447	0.006418	2.5
723	-1.005781	178.009702	0.023202	1.9
724	-1.087523	177.880209	0.014149	1.8
725	-0.878973	177.750967	0.048404	2.1
726	-0.487129	177.621975	0.006984	2.4
727	-0.000000	177.493232	0.000000	1.5
728	-0.829035	177.364738	0.006896	1.9
729	-0.001751	177.236492	0.000180	2.4
730	-0.239095	177.108492	0.005741	1.6
731	-0.000000	176.980739	0.000000	1.9
732	-1.229607	176.853231	0.034944	2.3
733	-1.116820	176.725968	0.044985	1.7
734	-0.802129	176.598949	0.040800	2.3
735	-0.289551	176.472173	0.004499	1.8
736	-0.006048	176.345639	0.001047	2.0
737	-0.727647	176.219348	0.013158	1.6
738	-1.277683	176.093296	0.020634	2.8
739	-0.596216	175.967486	0.007764	2.4
740	-0.629954	175.841914	0.010175	1.3
741	-0.896576	175.716581	0.036117	3.0
742	-1.033987	175.591486	0.033583	1.9
743	-0.000117	175.466629	0.000046	1.9
744	-0.078234	175.342008	0.002551	2.7
745	-0.337096	175.217622	0.013236	2.8
746	-1.060530	175.093472	0.038192	1.4
747	-1.301070	174.969556	0.011973	3.1
748	-0.887626	174.845873	0.014025	2.1
749	-0.737090	174.722423	0.019315	2.1
750	-1.043981	174.599206	0.031917	2.0
751	-0.854456	174.476220	0.017785	1.7
752	-1.007779	174.353464	0.013662	2.2
753	-0.000000	174.230939	0.000000	1.8
754	0.000000	174.108643	0.000000	1.7
755	-1.269898	173.986576	0.024569	1.6
756	-0.219896	173.864737	0.011012	2.3
757	-0.498154	173.743124	0.006607	2.2
758	-1.073121	173.621739	0.019385	3.0
759	-0.712289	173.500579	0.009012	3.4
760	-0.509434	173.379645	0.007840	5.3
761	-0.417045	173.258935	0.009136	3.2
762	-0.057390	173.138449	0.000596	3.5
763	-0.000014	173.018186	0.000003	1.9
764	-0.744429	172.898146	0.013466	2.6
765	-1.062362	172.778327	0.023459	5.0
766	-0.000000	172.658730	0.000000	1.7
767	-1.278987	172.539353	0.021566	2.0
768	-0.000113	172.420196	0.000047	2.3
769	-0.769272	172.301258	0.021917	1.7
770	-1.001002	172.182539	0.021144	2.6
771	-0.000000	172.064037	0.000000	1.8
772	-0.951141	171.945753	0.013072	2.8
773	-1.049882	171.827686	0.009274	1.6
774	-0.333537	171.709834	0.010564	2.2
775	-0.000002	171.592198	0.000001	1.7
776	-1.165615	171.474776	0.035667	1.7
777	-0.313954	171.357568	0.005099	1.9
778	-0.690055	171.240574	0.007721	1.6
779	-0.029351	171.123793	0.003277	2.8
780	-0.916732	171.007223	0.009653	2.5
781	-0.509002	170.890865	0.002207	3.2
782	-0.898703	170.774718	0.012702	1.4
783	-1.149907	170.658782	0.015033	2.8
784	-0.000715	170.543055	0.000256	2.2
785	-0.085234	170.427537	0.009200	1.4
786	-1.108053	170.312227	0.027775	1.7
787	-0.967008	170.197125	0.012776	1.9
788	-0.891277	170.082231	0.025606	1.9
789	-0.918198	169.967543	0.015673	2.7
790	-1.166681	169.853061	0.042228	3.4
791	-0.980190	169.738784	0.012280	2.8
792	-0.927946	169.624713	0.019774	1.7
793	-0.005526	169.510845	0.000480	2.4
794	-1.010215	169.397181	0.009964	1.4
795	-1.102107	169.283720	0.025739	2.8
796	-0.127499	169.170462	0.005314	2.8
797	-1.023470	169.057405	0.016976	2.8
798	-0.977545	168.944549	0.013359	1.5
799	-0.000000	168.831895	0.000000	2.1
800	-1.002159	168.719440	0.016735	2.9
801	-0.706238	168.607185	0.017252	3.0
802	-1.089667	168.495129	0.017934	2.9
803	-1.126661	168.383271	0.018729	2.5
804	-0.521832	168.271611	0.012935	1.5
805	-0.590302	168.160148	0.011615	2.3
806	-0.504765	168.048882	0.009120	1.7
807	-0.041303	167.937812	0.000331	2.0
808	-1.229665	167.826938	0.019920	2.6
809	-1.374183	167.716258	0.021860	1.6
810	-1.184502	167.605773	0.014553	2.0
811	-1.142718	167.495482	0.029031	2.5
812	-1.216204	167.385384	0.012286	1.4
813	-0.000000	167.275479	0.000000	2.5
814	-0.089425	167.165766	0.007011	1.5
815	-0.390486	167.056245	0.001970	2.4
816	-0.897093	166.946915	0.019228	1.7
817	-0.999392	166.837776	0.017443	2.9
818	-1.021300	166.728826	0.014158	1.6
819	-0.483322	166.620067	0.005426	2.0
820	-0.000000	166.511496	0.000000	2.6
821	-0.000000	166.403113	0.000000	1.4
822	-0.000000	166.294919	0.000000	1.9
823	-0.711892	166.186912	0.007435	1.9
824	-0.440581	166.079091	0.009811	1.8
825	-0.534226	165.971458	0.005225	2.4
826	-0.199815	165.864009	0.004359	1.4
827	-0.909508	165.756747	0.007403	3.4
828	-0.756057	165.649669	0.012259	2.3
829	-0.900815	165.542775	0.011774	1.7
830	-0.712002	165.436065	0.005513	2.4
831	-1.137002	165.329538	0.019600	2.2
832	-0.670886	165.223194	0.014280	2.6
833	-0.976466	165.117032	0.012324	2.2
834	-0.672493	165.011052	0.009380	1.7
835	-0.696596	164.905253	0.017914	2.2
836	-0.658933	164.799635	0.002680	3.1
837	-1.154452	164.694197	0.006911	1.8
838	-1.287152	164.588939	0.018984	2.0
839	-1.181859	164.483859	0.032707	2.7
840	-0.000001	164.378959	0.000001	3.0
841	-0.001371	164.274237	0.000422	3.4
842	-0.446388	164.169692	0.005026	2.0
843	-0.562186	164.065325	0.011689	2.6
844	-1.186256	163.961135	0.011617	2.3
845	-0.000000	163.857120	0.000000	1.5
846	-0.000000	163.753282	0.000000	1.5
847	-1.323572	163.649619	0.047462	1.8
848	-0.798760	163.546130	0.054595	2.5
849	-0.591190	163.442816	0.017079	1.4
850	-0.000000	163.339676	0.000000	2.5
851	-0.331590	163.236709	0.005364	1.4
852	-0.000000	163.133915	0.000000	3.7
853	-0.032127	163.031294	0.001208	1.5
854	-1.020006	162.928844	0.012831	2.5
855	-0.000000	162.826566	0.000000	1.8
856	-0.563007	162.724459	0.005638	1.8
857	-1.024196	162.622523	0.009505	1.9
858	-0.000000	162.520757	0.000000	2.9
859	-0.193775	162.419160	0.001530	1.3
860	-0.004326	162.317733	0.000566	3.0
861	-1.188388	162.216474	0.011209	1.7
862	-1.158869	162.115383	0.045275	2.0
863	-0.601501	162.014461	0.009730	2.7
864	-0.971972	161.913705	0.031999	1.6
865	-0.034440	161.813117	0.002312	3.0
866	-1.007496	161.712695	0.019805	2.6
867	-0.000000	161.612439	0.000000	1.2
868	-0.000000	161.512349	0.000000	2.7
869	-0.000306	161.412424	0.000106	1.9
870	-0.691191	161.312663	0.008985	2.0
871	-0.000054	161.213067	0.000017	2.7
872	-1.127056	161.113635	0.021165	3.1
873	-0.783541	161.014366	0.014768	1.8
874	-0.991498	160.915260	0.008134	1.6
875	-0.949374	160.816316	0.020834	1.7
876	-0.582329	160.717535	0.011016	2.4
877	-0.000000	160.618915	0.000000	1.8
878	-0.381330	160.520456	0.007707	1.8
879	-0.000000	160.422158	0.000000	2.1
880	-0.501292	160.324021	0.007148	1.5
881	-0.000298	160.226043	0.000073	2.8
882	-0.955536	160.128225	0.021084	1.6
883	-1.169289	160.030566	0.024793	2.1
884	-0.000000	159.933066	0.000000	1.5
885	-1.300760	159.835723	0.008336	2.7
886	-1.203801	159.738539	0.015348	1.4
887	-1.194682	159.641512	0.026571	3.3
888	-0.029291	159.544642	0.001723	1.7
889	-1.373873	159.447929	0.012905	2.6
890	-0.863204	159.351372	0.011374	1.5
891	-0.779738	159.254971	0.004717	2.4
892	-0.085896	159.158725	0.002936	1.6
893	-0.000001	159.062634	0.000000	3.0
894	-0.000000	158.966697	0.000000	1.4
895	-1.180752	158.870915	0.017298	2.2
896	-0.769407	158.775286	0.013654	2.3
897	-0.042586	158.679811	0.003909	1.4
898	-0.905069	158.584489	0.013404	2.6
899	-0.802027	158.489319	0.008502	2.1
900	-1.163413	158.394302	0.046209	1.5
901	-0.000000	158.299436	0.000000	2.0
902	-1.187180	158.204721	0.014827	2.0
903	-0.584638	158.110158	0.006048	1.4
904	-0.000562	158.015745	0.000233	1.7
905	-0.898289	157.921482	0.007617	2.3
906	-0.098528	157.827369	0.003209	1.8
907	-0.002811	157.733406	0.000473	2.4
908	-0.854792	157.639591	0.006802	2.0
909	-1.089078	157.545925	0.028583	1.7
910	-0.469933	157.452408	0.008011	1.8
911	-1.026660	157.359038	0.019791	1.8
912	-0.000000	157.265816	0.000000	2.3
913	-1.146893	157.172741	0.036420	1.3
914	-0.014469	157.079813	0.000977	3.0
915	-0.000000	156.987031	0.000000	1.8
916	-0.000021	156.894395	0.000005	2.0
917	-1.223140	156.801904	0.020731	1.6
918	-1.155388	156.709559	0.014306	2.0
919	-0.439993	156.617359	0.004520	2.8
920	-1.441968	156.525304	0.012646	1.5
921	-0.735516	156.433392	0.010684	3.2
922	-0.646185	156.341624	0.016956	3.4
923	-0.000000	156.250000	0.000000	1.3
924	-0.799182	156.158519	0.036673	2.7
925	-0.764964	156.067180	0.012937	2.5
926	-0.000000	155.975984	0.000000	1.7
927	-0.911128	155.884930	0.006472	2.0
928	-0.006215	155.794017	0.000562	2.0
929	-0.397536	155.703246	0.008726	2.6
930	-1.061815	155.612615	0.015250	2.5
931	-0.288566	155.522125	0.009009	1.4
932	-0.308849	155.431775	0.007344	2.2
933	-0.000000	155.341565	0.000000	2.1
934	-0.838292	155.251495	0.015531	3.5
935	-1.124793	155.161563	0.015056	1.9
936	-1.085654	155.071771	0.013598	1.6
937	-1.323173	154.982117	0.022029	1.9
938	-0.977510	154.892601	0.013814	1.7
939	-1.262685	154.803222	0.013316	2.9
940	-0.000000	154.713981	0.000000	2.3
941	-1.134872	154.624878	0.019299	1.4
942	-1.173610	154.535910	0.030209	2.8
943	-0.000000	154.447080	0.000000	1.5
944	-0.599234	154.358385	0.011965	2.1
945	-1.002081	154.269826	0.008073	2.5
946	0.000000	154.181402	0.000000	2.6
947	-0.715496	154.093114	0.014562	1.6
948	-0.606908	154.004960	0.010353	2.1
949	-0.000000	153.916940	0.000000	2.9
950	-1.275221	153.829054	0.033298	1.5
951	-0.000000	153.741303	0.000000	2.4
952	-0.464418	153.653684	0.011401	1.5
953	-0.507015	153.566198	0.008973	2.5
954	-0.037796	153.478846	0.003978	1.7
955	-1.086431	153.391625	0.019561	1.6
956	-0.241085	153.304537	0.006612	2.2
957	-1.231041	153.217580	0.026704	2.3
958	-1.296702	153.130755	0.009679	1.6
959	-0.000000	153.044061	0.000000	1.9
960	-0.943258	152.957498	0.017214	2.3
961	-0.000000	152.871065	0.000000	1.6
962	-0.000453	152.784762	0.000049	1.7
963	-0.000000	152.698589	0.000000	3.0
964	-0.808200	152.612545	0.014466	1.5
965	-1.071701	152.526631	0.009685	2.9
966	-1.376367	152.440845	0.012851	1.8
967	-0.711800	152.355188	0.008834	1.5
968	-0.794060	152.269660	0.020236	2.4
969	-0.000004	152.184259	0.000002	1.3
970	-1.059615	152.098986	0.018961	2.2
971	-0.000000	152.013840	0.000000	1.3
972	-0.741976	151.928821	0.008162	2.1
973	-0.295957	151.843928	0.002408	2.7
974	-0.000000	151.759163	0.000000	2.5
975	-1.122642	151.674523	0.012632	2.9
976	-1.220694	151.590009	0.021743	1.5
977	-0.000004	151.505620	0.000001	2.4
978	-0.000000	151.421357	0.000000	1.4
979	-1.003917	151.337218	0.043639	2.9
980	-0.000958	151.253204	0.000431	1.2
981	-1.120267	151.169314	0.030195	2.7
982	-1.020246	151.085549	0.027985	1.4
983	-0.863789	151.001907	0.038747	3.2
984	-1.278120	150.918388	0.044928	1.6
985	-0.000074	150.834992	0.000015	2.2
986	-0.610916	150.751719	0.012982	4.7
987	-1.103824	150.668569	0.016334	1.8
988	-0.787543	150.585541	0.013278	2.9
989	-0.695153	150.502634	0.013984	2.3
990	-0.719085	150.419849	0.004559	2.4
991	-1.056650	150.337186	0.030790	1.5
992	-0.323291	150.254644	0.004269	2.5
993	-1.314915	150.172222	0.008287	1.7
994	-0.793208	150.089921	0.017634	2.6
995	-0.549796	150.007740	0.011060	1.6
996	-0.000000	149.925679	0.000000	1.9
997	-1.063389	149.843737	0.033783	1.9
998	-0.975181	149.761915	0.007530	1.6
999	-0.661330	149.680212	0.008996	2.6
1000	-0.605565	149.598627	0.009052	2.2
1001	-0.530119	149.517161	0.003962	1.5
1002	-0.000000	149.435814	0.000000	1.8
1003	-1.255123	149.354584	0.020523	2.7
1004	-0.000000	149.273472	0.000000	1.5
1005	-0.000000	149.192477	0.000000	1.4
1006	-0.091477	149.111599	0.004024	3.0
1007	-0.000000	149.030838	0.000000	1.4
1008	-0.713118	148.950194	0.007222	2.2
1009	-0.708782	148.869666	0.006464	1.6
1010	-0.026420	148.789253	0.002622	2.6
1011	-0.779192	148.708957	0.028619	2.9
1012	-0.000000	148.628776	0.000000	1.3
1013	-0.003703	148.548710	0.000317	3.2
1014	-0.000000	148.468759	0.000000	1.4
1015	-1.060008	148.388923	0.018779	2.4
1016	-0.189536	148.309201	0.000925	2.0
1017	-0.237349	148.229594	0.005611	2.1
1018	-1.012778	148.150100	0.014561	2.4
1019	-0.000000	148.070719	0.000000	2.1
1020	-0.845400	147.991452	0.027838	1.6
1021	-0.770540	147.912298	0.011375	2.7
1022	-0.559327	147.833257	0.010274	2.5
1023	-1.402405	147.754329	0.006425	2.0
1024	-1.110457	147.675512	0.012840	1.8
1025	-0.725868	147.596808	0.011225	2.0
1026	-0.998291	147.518216	0.012178	2.0
1027	-0.184042	147.439735	0.003456	2.6
1028	-1.223603	147.361365	0.040555	2.9
1029	-0.000877	147.283106	0.000167	1.6
1030	-0.526614	147.204958	0.007195	2.5
1031	-1.049141	147.126920	0.010881	2.7
1032	-0.560707	147.048993	0.004940	2.0
1033	-1.058223	146.971175	0.008471	2.0
1034	-0.734438	146.893468	0.016966	2.2
1035	-0.784341	146.815869	0.032756	3.0
1036	-0.821438	146.738380	0.013716	3.0
1037	-1.101723	146.661000	0.006438	1.8
1038	-1.264195	146.583729	0.019378	1.7
1039	-0.585579	146.506566	0.014869	1.8
1040	-0.000000	146.429511	0.000000	1.4
1041	-0.000000	146.352565	0.000000	3.2
1042	-1.242876	146.275726	0.014267	2.6
1043	-0.625941	146.198994	0.010929	1.4
1044	-0.968025	146.122370	0.006101	2.8
1045	-0.952573	146.045853	0.005780	2.0
1046	-1.006565	145.969442	0.019486	1.5
1047	-1.173199	145.893139	0.024644	2.2
1048	-0.853107	145.816941	0.011408	1.5
1049	-0.089261	145.740849	0.003930	2.7
1050	-0.945440	145.664863	0.014683	2.3
1051	-0.985964	145.588983	0.014457	2.4
1052	-1.051749	145.513208	0.033616	1.6
1053	-0.694975	145.437538	0.005815	2.3
1054	-0.045190	145.361973	0.003084	2.5
1055	-0.115517	145.286513	0.002897	2.0
1056	-0.047043	145.211157	0.002664	1.7
1057	-0.036739	145.135905	0.000841	2.5
1058	-0.000001	145.060757	0.000000	1.3
1059	-0.000000	144.985712	0.000000	2.0
1060	-0.004307	144.910771	0.000284	1.5
1061	-0.770366	144.835934	0.022846	2.0
1062	-1.050849	144.761199	0.020967	1.7
1063	-1.371198	144.686567	0.025400	2.8
1064	-0.697804	144.612037	0.007111	2.7
1065	-0.052146	144.537610	0.002626	1.8
1066	-1.126567	144.463285	0.012834	2.1
1067	-0.980521	144.389062	0.008157	3.1
1068	-0.451737	144.314940	0.001653	1.5
1069	-0.000001	144.240920	0.000000	2.5
1070	-0.728522	144.167001	0.025761	1.6
1071	-0.746537	144.093182	0.020257	2.2
1072	-1.102084	144.019465	0.010892	1.9
1073	-0.426381	143.945848	0.009369	1.8
1074	-0.000000	143.872331	0.000000	2.5
1075	-0.304978	143.798914	0.004752	1.6
1076	-1.351114	143.725597	0.036010	1.7
1077	-0.000187	143.652380	0.000065	2.7
1078	-0.721380	143.579262	0.017073	2.5
1079	-0.837253	143.506243	0.011748	1.7
1080	-1.350245	143.433323	0.011222	1.8
1081	-0.737085	143.360502	0.020331	1.9
1082	-0.979360	143.287780	0.033381	2.9
1083	-0.008684	143.215155	0.002058	1.3
1084	-0.818341	143.142629	0.017200	2.8
1085	-0.000000	143.070201	0.000000	1.4
1086	-0.978628	142.997870	0.017052	2.6
1087	-1.065806	142.925637	0.018754	1.5
1088	-0.963208	142.853501	0.005213	2.6
1089	-1.040106	142.781462	0.014866	1.5
1090	-1.214231	142.709519	0.019983	2.0
1091	-0.818619	142.637674	0.013185	1.8
1092	-1.307518	142.565924	0.038414	1.5
1093	-0.418432	142.494271	0.003266	2.0
1094	-1.314776	142.422714	0.039217	1.5
1095	-0.661033	142.351252	0.007892	2.5
1096	-0.003735	142.279886	0.000450	2.6
1097	-0.794542	142.208616	0.010831	1.5
1098	-1.223912	142.137440	0.051915	2.5
1099	-0.000000	142.066360	0.000000	2.6
1100	-1.336145	141.995374	0.046931	1.4
1101	-1.085438	141.924483	0.023139	2.8
1102	-0.998420	141.853685	0.015651	2.6
1103	-0.808052	141.782983	0.018463	1.8
1104	-1.374005	141.712373	0.035168	1.8
1105	-0.000231	141.641858	0.000036	3.4
1106	-1.064073	141.571436	0.018961	1.5
1107	-0.955299	141.501108	0.004877	1.5
1108	-0.692726	141.430872	0.025642	1.4
1109	-0.665884	141.360730	0.011368	2.9
1110	-0.890038	141.290680	0.011268	2.2
1111	-0.000000	141.220722	0.000000	1.8
1112	-0.000000	141.150857	0.000000	1.4
1113	-0.916855	141.081084	0.023419	2.0
1114	-0.000086	141.011403	0.000017	2.2
1115	-0.528478	140.941813	0.005527	1.4
1116	-1.055591	140.872315	0.018934	3.0
1117	-1.148074	140.802909	0.009172	1.8
1118	-0.329595	140.733593	0.006087	2.7
1119	-0.000000	140.664369	0.000000	2.0
1120	-1.092257	140.595235	0.027371	2.0
1121	-0.000000	140.526192	0.000000	1.7
1122	-0.297231	140.457239	0.004014	1.7
1123	-0.000000	140.388376	0.000000	2.0
1124	-0.289539	140.319603	0.007893	1.8
1125	-0.000000	140.250920	0.000000	2.1
1126	-0.707504	140.182326	0.015002	1.9
1127	-0.289205	140.113822	0.003834	2.0
1128	-0.631771	140.045407	0.014268	2.7
1129	-0.087715	139.977081	0.002766	1.6
1130	-0.991164	139.908844	0.012603	2.4
1131	-1.016458	139.840696	0.013284	3.3
1132	-0.230537	139.772635	0.005482	1.7
1133	-0.525172	139.704664	0.005618	2.2
1134	-0.993725	139.636780	0.008040	2.7
1135	-0.679417	139.568984	0.005180	1.7
1136	-1.182886	139.501276	0.015771	1.8
1137	-1.327733	139.433655	0.016021	2.1
1138	-0.788548	139.366122	0.009719	2.3
1139	-1.294835	139.298676	0.041868	1.5
1140	-0.647957	139.231317	0.006921	2.5
1141	-0.987228	139.164045	0.009487	1.6
1142	-0.832800	139.096859	0.021550	3.0
1143	-0.000000	139.029760	0.000000	1.7
1144	-0.838371	138.962747	0.007631	2.5
1145	-1.150409	138.895820	0.011131	1.8
1146	-0.775332	138.828978	0.007389	2.0
1147	-1.405256	138.762223	0.029611	3.0
1148	-1.266169	138.695553	0.044790	2.3
1149	-1.210498	138.628969	0.043906	2.8
1150	-0.857771	138.562469	0.014461	2.0
1151	-0.796749	138.496055	0.016579	1.6
1152	-1.327735	138.429725	0.037382	2.0
1153	-0.215727	138.363481	0.005555	2.3
1154	0.000000	138.297320	0.000000	1.4
1155	-0.000000	138.231244	0.000000	3.2
1156	-0.418568	138.165252	0.008579	1.4
1157	-0.120037	138.099344	0.006596	2.8
1158	-0.024832	138.033520	0.002634	2.2
1159	-0.740813	137.967779	0.009033	1.5
1160	-0.000384	137.902122	0.000069	2.3
1161	-1.322057	137.836548	0.029862	1.5
1162	-1.155816	137.771057	0.043289	2.1
1163	-0.638147	137.705649	0.022711	1.6
1164	-0.592294	137.640324	0.012500	2.2
1165	-1.408469	137.575081	0.032314	3.0
1166	-0.000000	137.509921	0.000000	2.4
1167	-0.891799	137.444842	0.009967	1.5
1168	-0.072058	137.379846	0.005638	2.2
1169	-0.000000	137.314932	0.000000	1.6
1170	-1.220711	137.250100	0.010095	1.9
1171	-0.006801	137.185349	0.000556	1.6
1172	-0.915308	137.120680	0.009541	1.6
1173	-0.728012	137.056092	0.014082	3.0
1174	-1.080265	136.991585	0.018896	1.7
1175	-0.513662	136.927158	0.008233	2.5
1176	-0.602814	136.862813	0.013752	2.9
1177	-0.000000	136.798548	0.000000	1.2
1178	-0.000802	136.734363	0.000160	2.3
1179	-0.526173	136.670259	0.003142	1.4
1180	-0.000000	136.606235	0.000000	2.8
1181	-0.000000	136.542291	0.000000	2.6
1182	-0.000000	136.478426	0.000000	1.4
1183	-1.261436	136.414641	0.063157	1.7
1184	-0.862225	136.350936	0.011477	1.8
1185	-0.717882	136.287310	0.010227	1.6
1186	-0.520461	136.223763	0.007692	2.7
1187	-0.955817	136.160295	0.015130	2.5
1188	-0.000000	136.096905	0.000000	1.5
1189	-0.981662	136.033594	0.008464	2.0
1190	-0.918542	135.970362	0.038600	2.7
1191	-0.829060	135.907208	0.009705	2.8
1192	-1.402450	135.844133	0.022148	2.5
1193	-0.820327	135.781135	0.033560	2.5
1194	-1.095679	135.718215	0.017368	1.5
1195	-1.212929	135.655373	0.015288	2.1
1196	-0.865989	135.592608	0.003301	2.6
1197	-0.000000	135.529921	0.000000	2.1
1198	-0.000000	135.467311	0.000000	1.5
1199	-0.000000	135.404778	0.000000	2.2
1200	-0.000004	135.342322	0.000001	2.5
1201	-0.702648	135.279942	0.016897	2.2
1202	-0.643922	135.217640	0.009592	1.6
1203	-0.056260	135.155413	0.003316	2.3
1204	-0.602468	135.093263	0.016542	1.5
1205	-0.536447	135.031190	0.004785	2.2
1206	-1.199110	134.969192	0.012973	2.1
1207	-1.244729	134.907270	0.024699	1.7
1208	-0.458547	134.845424	0.005528	2.4
1209	-0.000615	134.783653	0.000098	1.5
1210	-0.571087	134.721958	0.009055	2.6
1211	-0.004620	134.660338	0.000625	1.5
1212	-0.000000	134.598793	0.000000	1.9
1213	-1.260331	134.537323	0.015335	2.6
1214	-0.013421	134.475927	0.002860	1.5
1215	-0.345603	134.414607	0.006280	1.8
1216	-0.884595	134.353361	0.016664	2.0
1217	-0.848940	134.292189	0.009003	2.2
1218	-0.799852	134.231092	0.017275	2.2
1219	-0.850878	134.170068	0.009533	1.5
1220	-1.293435	134.109119	0.019503	2.3
1221	-0.969862	134.048243	0.010206	2.0
1222	-1.030871	133.987441	0.009184	1.8
1223	-0.760596	133.926713	0.006642	1.9
1224	-1.033780	133.866057	0.014704	2.4
1225	-0.374577	133.805475	0.002146	1.8
1226	-0.920027	133.744966	0.024785	2.2
1227	-0.720704	133.684530	0.007674	2.1
1228	-0.993895	133.624167	0.014972	2.0
1229	-1.290675	133.563877	0.033772	2.0
1230	-1.135041	133.503658	0.006249	2.3
1231	-0.053476	133.443513	0.002711	2.8
1232	-1.073534	133.383439	0.017360	3.3
1233	-1.287116	133.323437	0.044483	3.0
1234	-0.073891	133.263508	0.003122	1.2
1235	-0.182795	133.203650	0.002425	2.9
1236	-0.012650	133.143864	0.000329	1.5
1237	-0.152758	133.084149	0.003171	2.4
1238	-0.434225	133.024506	0.005534	2.9
1239	-0.980664	132.964934	0.019928	2.5
1240	-0.412583	132.905433	0.003951	1.7
1241	-1.224558	132.846003	0.023701	2.1
1242	-0.006832	132.786643	0.000533	1.9
1243	-0.006362	132.727355	0.000794	1.6
1244	-1.247520	132.668137	0.010478	3.3
1245	-0.736209	132.608989	0.009510	2.1
1246	-0.000000	132.549912	0.000000	1.5
1247	-0.136687	132.490904	0.002545	2.2
1248	-1.132420	132.431967	0.023812	2.3
1249	-1.260263	132.373100	0.051301	2.5
1250	-0.000000	132.314302	0.000000	1.6
1251	-1.052109	132.255574	0.009815	1.8
1252	-0.327288	132.196916	0.007786	2.2
1253	-0.248900	132.138326	0.004590	2.4
1254	-0.885067	132.079806	0.005445	1.4
1255	-1.067375	132.021355	0.015547	2.7
